"WeatherStationID"|"AirportID"|"GroundHeight"|"StationHeight"|"BarometerHeight"|"Latitude"|"Longitude"|"TimeZone"
93045|"TCS"|4820|4858|4823|33.14|-107.16|"+7"
93046|"HHF"|0|2394|0|35.54|-100.24|"+6"
93057|"GNT"|6519|6520|6522|35.1|-107.54|"+7"
93058|"PUB"|4652|4720|4655|38.17|-104.3|"+7"
93063|"SVC"|0|0|0|32.38|-108.1|"+7"
93065|"AFF"|0|6572|0|38.58|-104.49|"+7"
93067|"APA"|5824|5828|5827|39.34|-104.51|"+7"
93069|"CEZ"|5896|5914|5899|37.18|-108.38|"+7"
93073|"ASE"|7722|7742|7725|39.13|-106.52|"+7"
93075|"CNY"|4572|4565|4575|38.46|-109.45|"+7"
93076|"EHA"|0|0|0|37|-101.53|"+6"
93083|"SRR"|0|0|0|33.28|-105.32|"+7"
93084|"SAD"|3157|3158|3160|32.51|-109.38|"+7"
93092|"E33"|0|0|0|36.52|-106.34|"+7"
93097|"ALM"|0|0|0|32.5|-105.59|"+7"
93102|"NFL"|3934|3934|3940|39.25|-118.42|"+8"
93104|"NID"|2214|2283|2238|35.41|-117.41|"+8"
93107|"NKX"|456|478|463|32.52|-117.09|"+8"
93110|"OXR"|65|68|68|34.12|-119.13|"+8"
93111|"NTD"|7|12|13|34.07|-119.07|"+8"
93112|"NZY"|26|26|51|32.42|-117.12|"+8"
93115|"NRS"|12|23|18|32.34|-117.07|"+8"
93116|"NSI"|502|504|508|33.14|-119.28|"+8"
93117|"NUC"|0|182|0|33.01|-118.35|"+8"
93121|"NXP"|2283|2283|2020|34.18|-116.1|"+8"
93129|"CDC"|5623|5618|5626|37.42|-113.06|"+7"
93132|"U28"|0|4120|0|39|-110.09|"+7"
93134|"CQT"|182|185|185|34.02|-118.18|"+8"
93136|"MWS"|0|5705|0|34.14|-118.04|"+8"
93138|"PSP"|444|450|447|33.5|-116.31|"+8"
93141|"PUC"|5874|5856|5877|39.33|-110.45|"+7"
93144|"VIS"|0|0|0|36.19|-119.23|"+8"
93167|"IGM"|3384|3446|3387|35.16|-113.56|"+7"
93184|"SNA"|49|55|52|33.41|-117.52|"+8"
93193|"FAT"|372|327|375|36.47|-119.43|"+8"
93194|"IYK"|0|2455|0|35.4|-117.5|"+8"
93197|"SMO"|189|175|192|34.01|-118.27|"+7"
93201|"TRK"|0|0|0|39.19|-120.08|"+8"
93203|"CIC"|0|238|0|39.48|-121.31|"+8"
93205|"MYV"|69|62|72|39.06|-121|"+8"
93206|"SBP"|193|207|196|35.14|-120.38|"+8"
93209|"PRB"|803|817|806|35.4|-120.38|"+8"
93210|"OVE"|192|192|195|39.29|-121.37|"+8"
93214|"VBG"|0|0|0|34.44|-120.35|"+8"
93216|"BAB"|0|113|0|39.08|-121.26|"+8"
93225|"SMF"|19|33|22|38.42|-121.35|"+8"
93226|"87Q"|89|69|92|35.4|-121.17|"+8"
93227|"APC"|43|56|46|38.13|-122.17|"+8"
93228|"HWD"|59|47|62|37.4|-122.07|"+8"
93230|"TVL"|6313|6273|6316|38.53|-119|"+8"
93231|"SQL"|0|5|0|37.31|-122.15|"+8"
93232|"RHV"|0|133|0|37.2|-121.49|"+8"
93241|"VCB"|110|114|113|38.23|-121.58|"+8"
93242|"MAE"|254|253|257|36.59|-120.07|"+8"
93244|"IZA"|0|671|0|34.37|-120.05|"+8"
93706|"HGR"|734|704|737|39.43|-77.44|"+5"
93714|"PTB"|0|0|0|37.11|-77.31|"+5"
93718|"CRE"|25|33|28|33.49|-78.43|"+5"
93719|"EWN"|12|24|15|35.04|-77.03|"+5"
93720|"SBY"|48|60|67|38.2|-75.31|"+5"
93721|"BWI"|193|155|196|39.1|-76.41|"+5"
93726|"ISO"|0|94|0|35.2|-77.37|"+5"
93727|"NCA"|25|25|30|34.42|-77.26|"+5"
93728|"DAA"|0|74|0|38.43|-77.11|"+5"
93729|"HSE"|10|11|13|35.14|-75.37|"+5"
93730|"ACY"|114|67|117|39.28|-74.28|"+5"
93735|"FAF"|0|12|0|37.08|-76.37|"+5"
93736|"CHO"|629|644|632|38.08|-78.27|"+5"
93737|"FBG"|0|242|0|35.08|-78.56|"+5"
93738|"IAD"|306|323|309|38.56|-77.27|"+5"
93739|"WAL"|60|48|63|37.56|-75.3|"+5"
93740|"FAY"|181|196|184|34.59|-78.53|"+5"
93741|"PHF"|56|51|59|37.08|-76.29|"+5"
93743|"NJM"|22|22|29|34.41|-77.02|"+5"
93744|"MTN"|0|0|0|39.2|-76.25|"+5"
93747|"HFF"|0|376|0|35.02|-79.3|"+5"
93753|"OAJ"|0|94|0|34.5|-77.37|"+5"
93757|"HSP"|0|0|0|37.57|-79.5|"+5"
93759|"RWI"|156|158|159|35.52|-77.53|"+5"
93760|"SHD"|0|0|0|38.16|-78.54|"+5"
93765|"MRH"|10|11|13|34.44|-76.4|"+5"
93773|"AKQ"|108|108|111|36.59|-77.01|"+5"
93775|"OFP"|204|205|207|37.43|-77.26|"+5"
93776|"KNIS"|30|30|30|34.53|-76.52|"+5"
93778|"THV"|472|480|475|39.55|-76.52|"+5"
93780|"VAY"|50|53|53|39.56|-74.5|"+5"
93781|"RZZ"|248|255|251|36.26|-77.43|"+5"
93782|"MEB"|219|220|222|34.47|-79.22|"+5"
93783|"BUY"|591|616|594|36.03|-79.29|"+5"
93784|"DMH"|22|19|25|39.17|-76.37|"+5"
93785|"IGX"|522|512|525|35.56|-79.04|"+5"
93786|"OXB"|19|12|22|38.19|-75.07|"+5"
93796|"ASJ"|0|0|0|36.18|-77.1|"+5"
93797|"AVC"|0|0|0|36.41|-78.03|"+5"
93798|"CJR"|0|0|0|38.32|-77.52|"+5"
93799|"CPC"|0|0|0|34.16|-78.43|"+5"
93801|"RMG"|634|644|637|34.21|-85.1|"+5"
93803|"CIR"|0|321|0|37.04|-89.13|"+6"
93805|"TLH"|71|68|74|30.23|-84.21|"+5"
93806|"TCL"|164|186|167|33.13|-87.37|"+6"
93807|"INT"|993|970|996|36.08|-80.13|"+5"
93808|"BWG"|536|537|539|36.59|-86.26|"+6"
93810|"MDH"|427|416|430|37.47|-89.15|"+6"
93812|"LUK"|509|497|512|39.06|-84.25|"+5"
93814|"CVG"|882|883|885|39.02|-84.4|"+5"
93815|"DAY"|1001|1003|1004|39.55|-84.13|"+6"
93816|"1H2"|0|0|0|39.04|-88.32|"+6"
93817|"EVV"|418|388|421|38.02|-87.32|"+5"
93819|"IND"|794|808|797|39.43|-86.16|"+5"
93820|"LEX"|977|980|980|38.02|-84.37|"+5"
93821|"SDF"|481|488|484|38.11|-85.44|"+5"
93822|"SPI"|591|613|594|39.51|-89.41|"+6"
93824|"ZZV"|878|902|881|39.56|-81.53|"+5"
93831|"NBC"|29|38|37|32.29|-80.43|"+5"
93837|"NIP"|18|22|41|30.14|-81.4|"+5"
93839|"KNQA"|292|320|300|35.22|-89.52|"+6"
93841|"NSE"|170|200|192|30.43|-87.01|"+6"
93842|"CSG"|432|394|435|32.31|-84.56|"+5"
93845|"VLD"|198|198|201|30.47|-83.17|"+5"
93846|"AND"|784|773|787|34.29|-82.43|"+5"
93862|"TUP"|347|361|350|34.16|-88.46|"+6"
93874|"GPT"|48|28|51|30.25|-89.04|"+6"
93894|"MVN"|0|480|0|38.19|-88.52|"+6"
93909|"IXD"|1114|1087|1117|38.5|-94.53|"+6"
93911|"SNL"|0|0|0|35.22|-96.56|"+6"
93915|"AEX"|89|80|92|31.2|-92.34|"+6"
93919|"MCB"|407|422|410|31.11|-90.28|"+6"
93929|"GLE"|0|0|0|33.39|-97.12|"+6"
93940|"ADM"|0|0|0|34.13|-97.1|"+6"
93943|"BWD"|0|1387|0|31.47|-98.58|"+6"
93947|"T82"|0|0|0|30.14|-98.55|"+6"
93950|"MLC"|750|770|753|34.54|-95.47|"+6"
93953|"MKO"|607|610|610|35.4|-95.22|"+6"
93955|"PRX"|0|0|0|33.38|-95.27|"+6"
93967|"CFV"|739|752|742|37.05|-95.34|"+6"
93978|"PTT"|0|1952|0|37.42|-98.45|"+6"
93983|"PSN"|0|423|0|31.47|-95.43|"+6"
93984|"TPL"|0|0|0|31.09|-97.25|"+6"
93985|"MWL"|933|972|936|32.47|-98.04|"+6"
93986|"HBR"|1552|1570|1555|35.01|-99.03|"+6"
93987|"LFK"|288|316|291|31.14|-94.45|"+6"
93988|"PBF"|204|214|207|34.11|-91.56|"+6"
93989|"UIN"|775|766|778|39.56|-91.11|"+6"
93990|"HLC"|2195|2221|2198|39.23|-99.5|"+6"
93991|"ARG"|0|0|0|36.08|-90.55|"+6"
93992|"ELD"|251|285|254|33.13|-92.49|"+6"
93993|"FYV"|1244|1259|1247|36.01|-94.1|"+6"
93996|"FAM"|0|0|0|37.46|-90.26|"+6"
93997|"RSL"|1862|1863|1865|38.52|-98.5|"+6"
94008|"GGW"|2268|2294|2271|48.13|-106.37|"+7"
94011|"MIB"|0|1668|0|48.25|-101.22|"+6"
94012|"HVR"|2581|2599|2584|48.34|-109.47|"+7"
94014|"ISN"|1899|1905|1902|48.11|-103.38|"+6"
94015|"FCS"|0|5838|0|38.41|-104.46|"+7"
94017|"OLF"|1981|1986|1984|48.05|-105.34|"+7"
94023|"GCC"|4329|4340|4332|44.2|-105.32|"+7"
94025|"HDN"|0|0|0|40.29|-107.13|"+7"
94028|"SDY"|0|0|0|47.43|-104.11|"+7"
94030|"VEL"|5265|5274|5268|40.26|-109.31|"+7"
94032|"CUT"|5562|5565|5565|43.44|-103.22|"+6"
94037|"2WX"|3002|3003|3005|45.36|-103.33|"+7"
94038|"HEI"|2715|2705|2718|46.01|-102.39|"+7"
94039|"IEN"|3273|3331|3276|43.01|-102.31|"+7"
94040|"MCK"|2574|2579|2577|40.13|-100.35|"+6"
94041|"N60"|1909|1912|1912|47.4|-101.26|"+6"
94050|"EEO"|6330|6390|6333|40.03|-107.53|"+7"
94051|"JDN"|2633|2630|2636|47.2|-106.57|"+7"
94052|"MBG"|1672|1664|1675|45.33|-100.25|"+6"
94053|"TOR"|4190|4205|4193|42.04|-104.09|"+7"
94054|"BYG"|4910|4967|4913|44.23|-106.43|"+7"
94055|"BHK"|2960|2971|2963|46.22|-104.15|"+7"
94056|"D07"|2577|2574|2580|45.02|-102.01|"+6"
94057|"DGW"|4918|4929|4921|42.48|-105.23|"+7"
94061|"42V"|0|0|0|40.04|-101.33|"+6"
94062|"FNL"|0|0|0|40.27|-105.01|"+7"
94063|"OGA"|0|0|0|41.07|-101.46|"+6"
94070|"9V2"|0|2796|0|40.11|-101.02|"+6"
94073|"IBM"|0|4926|0|41.11|-103.41|"+7"
94076|"20V"|0|7411|0|40.03|-106.22|"+7"
94107|"REO"|4053|4050|4056|42.35|-117.52|"+7"
94119|"DEW"|2193|2206|2196|47.58|-117.25|"+8"
94128|"LGU"|4444|4454|4447|41.47|-111.51|"+7"
94129|"PUW"|2537|2551|2540|46.44|-117.07|"+8"
94161|"SUN"|0|5320|0|43.3|-114.18|"+7"
94163|"WYS"|0|0|0|44.41|-111.07|"+7"
94173|"P60"|7838|7835|7841|44.32|-110.25|"+7"
94176|"SFF"|1976|1968|1979|47.41|-117.19|"+8"
94178|"TWF"|4145|4188|4148|42.29|-114.29|"+7"
94182|"MYL"|5029|5020|5032|44.53|-116.06|"+7"
94184|"U78"|0|5839|0|42.38|-111.35|"+7"
94185|"BNO"|4145|4170|4148|43.35|-118.57|"+8"
94186|"77M"|0|4511|0|42.19|-113.2|"+7"
94187|"HMS"|0|732|0|46.34|-119.36|"+8"
94194|"RXE"|4854|4858|4857|43.5|-111.53|"+7"
94195|"EUL"|0|0|0|43.38|-116.38|"+7"
94196|"5J0"|0|0|0|44.24|-118.58|"+8"
94197|"OMK"|1297|1301|1300|48.28|-119.31|"+8"
94204|"CZK"|0|151|0|45.41|-121.53|"+8"
94224|"AST"|9|22|12|46.1|-123.53|"+8"
94225|"HQM"|14|15|17|46.58|-123.56|"+8"
94227|"SHN"|270|269|273|47.14|-123.09|"+8"
94236|"LMT"|4087|4092|4090|42.09|-121.43|"+8"
94239|"EAT"|1238|1230|1241|47.24|-120.13|"+8"
94240|"UIL"|178|205|181|47.56|-124.34|"+8"
94248|"RNT"|41|29|44|47.29|-122.13|"+8"
94261|"HIO"|223|229|226|45.32|-122.57|"+8"
94263|"PWT"|0|439|0|47.29|-122.46|"+8"
94266|"CLM"|281|288|284|48.07|-123.3|"+8"
94273|"MMV"|157|160|160|45.11|-123.08|"+8"
94274|"TIW"|293|315|296|47.16|-122.35|"+8"
94276|"FHR"|107|109|110|48.31|-123.01|"+8"
94281|"UAO"|193|196|196|45.15|-122.46|"+8"
94282|"BVS"|0|144|0|48.28|-122.25|"+8"
94285|"LKV"|0|0|0|42.29|-120.31|"+8"
94297|"KNRA"|199|199|199|48.13|-122.38|"+8"
94298|"VUO"|18|18|21|45.37|-122.4|"+8"
94299|"AAT"|4365|4366|4368|41.29|-120.34|"+8"
94601|"RKD"|0|0|0|44.04|-69.06|"+5"
94605|"40B"|0|1031|0|46.37|-69.32|"+5"
94623|"IWI"|77|68|80|43.58|-69.43|"+5"
94624|"CQX"|62|68|65|41.41|-69.59|"+5"
94626|"GNR"|1045|1038|1048|45.28|-69.36|"+5"
94700|"BML"|1131|1158|1134|44.35|-71.11|"+5"
94702|"BDR"|8|17|11|41.1|-73.09|"+5"
94704|"DSV"|650|662|653|42.34|-77.43|"+5"
94705|"MPV"|1169|1121|1172|44.12|-72.35|"+5"
94709|"LEW"|0|0|0|44.03|-70.17|"+5"
94720|"HYA"|72|52|75|41.4|-70.17|"+5"
94721|"EEN"|0|0|0|42.47|-72.17|"+5"
94723|"LWM"|179|149|182|42.43|-71.07|"+5"
94724|"MVY"|53|68|56|41.23|-70.37|"+5"
94725|"MSS"|216|214|219|44.56|-74.51|"+5"
94726|"EWB"|75|80|78|41.41|-70.58|"+5"
94728|"NYC"|158|156|161|40.47|-73.58|"+5"
94732|"PNE"|89|119|92|40.05|-75.01|"+5"
94733|"PLB"|349|372|352|44.41|-73.31|"+5"
94737|"RUT"|0|0|0|43.32|-72.57|"+5"
94740|"SLK"|1633|1663|1636|44.23|-74.13|"+5"
94741|"TEB"|25|7|28|40.51|-74.04|"+5"
94745|"HPN"|379|397|399|41.04|-73.43|"+5"
94746|"ORH"|963|1017|966|42.16|-71.53|"+5"
94761|"ITH"|0|1099|0|42.29|-76.28|"+5"
94765|"LEB"|560|570|563|43.38|-72.18|"+5"
94789|"JFK"|29|22|32|40.4|-73.48|"+5"
94790|"ART"|329|333|332|43.59|-76.01|"+5"
94793|"BID"|0|108|0|41.1|-71.35|"+5"
94794|"UCA"|748|744|751|43.09|-72.23|"+5"
94814|"HTL"|1148|1160|1151|44.22|-84.41|"+5"
94815|"AZO"|892|874|895|42.14|-85.33|"+5"
94817|"PTK"|971|980|974|42.4|-83.25|"+5"
94818|"RAC"|665|674|668|42.46|-87.49|"+6"
94822|"RFD"|728|743|731|42.12|-89.05|"+6"
94823|"PIT"|1172|1203|1175|40.3|-80.14|"+5"
94830|"TOL"|690|692|693|41.35|-83.48|"+5"
94833|"GUS"|0|811|0|40.39|-86.09|"+5"
94836|"SAW"|0|0|0|46.21|-87.24|"+5"
94846|"ORD"|655|674|658|41.59|-87.55|"+6"
94847|"DTW"|628|664|631|42.13|-83.21|"+5"
94849|"APN"|683|693|686|45.04|-83.35|"+5"
94853|"ESC"|0|0|0|45.43|-87.05|"+5"
94854|"JVL"|0|808|0|42.37|-89.02|"+6"
94855|"OSH"|813|839|816|43.59|-88.34|"+6"
94860|"GRR"|785|803|788|42.53|-85.31|"+5"
94868|"FKL"|0|0|0|41.26|-79.52|"+5"
94869|"MWC"|0|745|0|43.07|-88.02|"+6"
94870|"CMI"|749|763|752|40.02|-88.17|"+6"
94871|"BEH"|628|643|631|42.08|-86.25|"+5"
94889|"ARB"|833|839|836|42.13|-83.44|"+5"
94890|"CWA"|0|1277|0|44.47|-89.4|"+6"
94891|"DNV"|0|0|0|40.12|-87.36|"+6"
94892|"DPA"|755|758|758|41.55|-88.15|"+6"
94893|"IMT"|1131|1182|1134|45.49|-88.07|"+6"
94894|"MBL"|0|0|0|44.16|-86.15|"+5"
94895|"MIE"|963|947|966|40.14|-85.23|"+5"
94897|"MTW"|0|0|0|44.08|-87.41|"+6"
94898|"P58"|593|590|596|44.01|-82.47|"+5"
94899|"P59"|629|626|632|47.28|-87.53|"+5"
94902|"BKX"|0|0|0|44.18|-96.49|"+6"
94908|"DBQ"|1069|1080|1072|42.24|-90.42|"+6"
94910|"ALO"|860|878|863|42.33|-92.24|"+6"
94911|"YKN"|0|0|0|42.55|-97.23|"+6"
94919|"GPZ"|0|0|0|47.1|-93.29|"+6"
94925|"RDR"|0|911|0|47.58|-97.24|"+6"
94926|"IWD"|0|0|0|46.32|-90.08|"+6"
94927|"OTG"|0|0|0|43.4|-95.35|"+6"
94928|"DVL"|0|0|0|48.07|-98.55|"+6"
94929|"ASX"|823|826|826|46.33|-90.55|"+6"
94930|"VOK"|0|910|0|43.56|-90.16|"+6"
94931|"HIB"|1352|1357|1355|47.23|-92.5|"+6"
94933|"FOD"|0|1157|0|42.37|-94.18|"+6"
94938|"BRD"|1222|1226|1225|46.24|-94.08|"+6"
94940|"CMY"|0|0|0|43.58|-90.44|"+6"
94943|"9V9"|1699|1695|1702|43.46|-99.19|"+6"
94946|"BBW"|2523|2530|2526|41.26|-99.38|"+6"
94947|"BIE"|0|0|0|40.18|-96.45|"+6"
94948|"FRM"|0|0|0|43.39|-94.25|"+6"
94949|"HSI"|1940|1954|1943|40.36|-98.26|"+6"
94950|"MHE"|1294|1303|1297|43.47|-98.02|"+6"
94951|"OLU"|0|0|0|41.27|-97.2|"+6"
94956|"TVF"|0|0|0|48.04|-96.11|"+6"
94957|"FNB"|984|985|987|40.05|-95.35|"+6"
94958|"ODX"|2059|2064|2062|41.37|-98.57|"+6"
94959|"GBG"|0|0|0|40.56|-90.26|"+6"
94960|"MIC"|869|869|872|45.04|-93.21|"+6"
94961|"BDE"|1080|1084|1083|48.44|-94.37|"+6"
94962|"DTL"|0|0|0|46.5|-95.53|"+6"
94963|"FCM"|919|944|922|44.5|-93.28|"+6"
94964|"ELO"|0|0|0|47.49|-91.5|"+6"
94966|"FFM"|0|0|0|46.17|-96.1|"+6"
94967|"PKD"|1450|1443|1453|46.54|-95.04|"+6"
94968|"AEL"|0|0|0|43.41|-93.22|"+6"
94969|"FBL"|0|0|0|44.19|-93.19|"+6"
94971|"EST"|1316|1317|1319|43.25|-94.45|"+6"
94973|"HYR"|1213|1215|1216|46.02|-91.26|"+6"
94974|"ANE"|0|0|0|45.09|-93.13|"+6"
94975|"ANW"|0|0|0|42.35|-99.59|"+6"
94976|"MML"|0|0|0|44.27|-95.49|"+6"
94977|"CDD"|0|0|0|48.16|-92.29|"+6"
94978|"TQE"|1024|1027|1027|41.46|-96.11|"+6"
94979|"CWI"|0|0|0|41.5|-90.2|"+6"
94982|"DVN"|748|753|751|41.37|-90.35|"+6"
94985|"MFI"|1245|1277|1248|44.38|-90.11|"+6"
94986|"MNM"|0|0|0|45.08|-87.38|"+6"
94988|"MIW"|972|974|975|42.07|-92.55|"+6"
94989|"AMW"|917|955|920|41.59|-93.37|"+6"
94990|"SFD"|2039|2032|2042|43.23|-99.5|"+6"
94991|"LWD"|1134|1135|1137|40.38|-93.54|"+6"
94992|"GNA"|613|610|616|47.45|-90.2|"+6"
94993|"8D3"|1161|1162|1164|45.4|-96.59|"+6"
94994|"OVS"|664|671|667|43.1|-90.41|"+6"
94997|"ADC"|0|0|0|46.27|-95.13|"+6"
94998|"ADU"|0|0|0|41.42|-94.55|"+6"
94999|"AIT"|0|1204|0|46.33|-93.41|"+6"
96401|"IEC"|0|1350|0|62.5|-149.55|"+9"
96402|"JVM"|0|870|0|61.44|-148.56|"+9"
